module_name,rel_path,remove,category,reason
sbc_epx_c3,kernel/drivers/watchdog/sbc_epx_c3.ko.zst,Yes,Physical Motherboard Watchdogs,Physical motherboard watchdog driver (sbc_epx_c3); virtual machines use softdog or virtual i6300esb.
sbc_fitpc2_wdt,kernel/drivers/watchdog/sbc_fitpc2_wdt.ko.zst,Yes,Physical Motherboard Watchdogs,Physical motherboard watchdog driver (sbc_fitpc2_wdt); virtual machines use softdog or virtual i6300esb.
sc1200wdt,kernel/drivers/watchdog/sc1200wdt.ko.zst,Yes,Physical Motherboard Watchdogs,Physical motherboard watchdog driver (sc1200wdt); virtual machines use softdog or virtual i6300esb.
sch311x_wdt,kernel/drivers/watchdog/sch311x_wdt.ko.zst,Yes,Physical Motherboard Watchdogs,Physical motherboard watchdog driver (sch311x_wdt); virtual machines use softdog or virtual i6300esb.
simatic-ipc-wdt,kernel/drivers/watchdog/simatic-ipc-wdt.ko.zst,Yes,Physical Motherboard Watchdogs,Physical motherboard watchdog driver (simatic-ipc-wdt); virtual machines use softdog or virtual i6300esb.
smsc37b787_wdt,kernel/drivers/watchdog/smsc37b787_wdt.ko.zst,Yes,Physical Motherboard Watchdogs,Physical motherboard watchdog driver (smsc37b787_wdt); virtual machines use softdog or virtual i6300esb.
sp5100_tco,kernel/drivers/watchdog/sp5100_tco.ko.zst,Yes,Physical Motherboard Watchdogs,Physical motherboard watchdog driver (sp5100_tco); virtual machines use softdog or virtual i6300esb.
tqmx86_wdt,kernel/drivers/watchdog/tqmx86_wdt.ko.zst,Yes,Physical Motherboard Watchdogs,Physical motherboard watchdog driver (tqmx86_wdt); virtual machines use softdog or virtual i6300esb.
twl4030_wdt,kernel/drivers/watchdog/twl4030_wdt.ko.zst,Yes,Physical Motherboard Watchdogs,Physical motherboard watchdog driver (twl4030_wdt); virtual machines use softdog or virtual i6300esb.
via_wdt,kernel/drivers/watchdog/via_wdt.ko.zst,Yes,Physical Motherboard Watchdogs,Physical motherboard watchdog driver (via_wdt); virtual machines use softdog or virtual i6300esb.
w83627hf_wdt,kernel/drivers/watchdog/w83627hf_wdt.ko.zst,Yes,Physical Motherboard Watchdogs,Physical motherboard watchdog driver (w83627hf_wdt); virtual machines use softdog or virtual i6300esb.
w83877f_wdt,kernel/drivers/watchdog/w83877f_wdt.ko.zst,Yes,Physical Motherboard Watchdogs,Physical motherboard watchdog driver (w83877f_wdt); virtual machines use softdog or virtual i6300esb.
w83977f_wdt,kernel/drivers/watchdog/w83977f_wdt.ko.zst,Yes,Physical Motherboard Watchdogs,Physical motherboard watchdog driver (w83977f_wdt); virtual machines use softdog or virtual i6300esb.
wafer5823wdt,kernel/drivers/watchdog/wafer5823wdt.ko.zst,Yes,Physical Motherboard Watchdogs,Physical motherboard watchdog driver (wafer5823wdt); virtual machines use softdog or virtual i6300esb.
wdat_wdt,kernel/drivers/watchdog/wdat_wdt.ko.zst,Yes,Physical Motherboard Watchdogs,Physical motherboard watchdog driver (wdat_wdt); virtual machines use softdog or virtual i6300esb.
wdt_pci,kernel/drivers/watchdog/wdt_pci.ko.zst,Yes,Physical Motherboard Watchdogs,Physical motherboard watchdog driver (wdt_pci); virtual machines use softdog or virtual i6300esb.
wm831x_wdt,kernel/drivers/watchdog/wm831x_wdt.ko.zst,Yes,Physical Motherboard Watchdogs,Physical motherboard watchdog driver (wm831x_wdt); virtual machines use softdog or virtual i6300esb.
wm8350_wdt,kernel/drivers/watchdog/wm8350_wdt.ko.zst,Yes,Physical Motherboard Watchdogs,Physical motherboard watchdog driver (wm8350_wdt); virtual machines use softdog or virtual i6300esb.
ziirave_wdt,kernel/drivers/watchdog/ziirave_wdt.ko.zst,Yes,Physical Motherboard Watchdogs,Physical motherboard watchdog driver (ziirave_wdt); virtual machines use softdog or virtual i6300esb.
mptbase,kernel/drivers/message/fusion/mptbase.ko.zst,Yes,"Physical SAS, RAID & FibreChannel",Physical SAS/RAID/FibreChannel storage host bus adapter (mptbase); unneeded on virtual machines.
mptctl,kernel/drivers/message/fusion/mptctl.ko.zst,Yes,"Physical SAS, RAID & FibreChannel",Physical SAS/RAID/FibreChannel storage host bus adapter (mptctl); unneeded on virtual machines.
mptfc,kernel/drivers/message/fusion/mptfc.ko.zst,Yes,"Physical SAS, RAID & FibreChannel",Physical SAS/RAID/FibreChannel storage host bus adapter (mptfc); unneeded on virtual machines.
mptlan,kernel/drivers/message/fusion/mptlan.ko.zst,Yes,"Physical SAS, RAID & FibreChannel",Physical SAS/RAID/FibreChannel storage host bus adapter (mptlan); unneeded on virtual machines.
mptsas,kernel/drivers/message/fusion/mptsas.ko.zst,Yes,"Physical SAS, RAID & FibreChannel",Physical SAS/RAID/FibreChannel storage host bus adapter (mptsas); unneeded on virtual machines.
mptscsih,kernel/drivers/message/fusion/mptscsih.ko.zst,Yes,"Physical SAS, RAID & FibreChannel",Physical SAS/RAID/FibreChannel storage host bus adapter (mptscsih); unneeded on virtual machines.
mptspi,kernel/drivers/message/fusion/mptspi.ko.zst,Yes,"Physical SAS, RAID & FibreChannel",Physical SAS/RAID/FibreChannel storage host bus adapter (mptspi); unneeded on virtual machines.
rds_rdma,kernel/net/rds/rds_rdma.ko.zst,Yes,RDS Protocol Transports,RDS protocol transport (rds_rdma); complements existing RDS disabled in apply.sh.
rds_tcp,kernel/net/rds/rds_tcp.ko.zst,Yes,RDS Protocol Transports,RDS protocol transport (rds_tcp); complements existing RDS disabled in apply.sh.
idt_gen2,kernel/drivers/rapidio/switches/idt_gen2.ko.zst,Yes,RapidIO Interconnect,RapidIO embedded interconnect not applicable to cloud VMs.
idt_gen3,kernel/drivers/rapidio/switches/idt_gen3.ko.zst,Yes,RapidIO Interconnect,RapidIO embedded interconnect not applicable to cloud VMs.
idtcps,kernel/drivers/rapidio/switches/idtcps.ko.zst,Yes,RapidIO Interconnect,RapidIO embedded interconnect not applicable to cloud VMs.
rio-scan,kernel/drivers/rapidio/rio-scan.ko.zst,Yes,RapidIO Interconnect,RapidIO embedded interconnect not applicable to cloud VMs.
rio_cm,kernel/drivers/rapidio/rio_cm.ko.zst,Yes,RapidIO Interconnect,RapidIO embedded interconnect not applicable to cloud VMs.
rio_mport_cdev,kernel/drivers/rapidio/devices/rio_mport_cdev.ko.zst,Yes,RapidIO Interconnect,RapidIO embedded interconnect not applicable to cloud VMs.
tsi721_mport,kernel/drivers/rapidio/devices/tsi721_mport.ko.zst,Yes,RapidIO Interconnect,RapidIO embedded interconnect not applicable to cloud VMs.
amd76xrom,kernel/drivers/mtd/maps/amd76xrom.ko.zst,Yes,Raw Flash Memory (MTD),"Raw NAND/NOR flash memory controllers (MTD) used in embedded hardware, not virtual machines."
arasan-nand-controller,kernel/drivers/mtd/nand/raw/arasan-nand-controller.ko.zst,Yes,Raw Flash Memory (MTD),"Raw NAND/NOR flash memory controllers (MTD) used in embedded hardware, not virtual machines."
block2mtd,kernel/drivers/mtd/devices/block2mtd.ko.zst,Yes,Raw Flash Memory (MTD),"Raw NAND/NOR flash memory controllers (MTD) used in embedded hardware, not virtual machines."
cafe_nand,kernel/drivers/mtd/nand/raw/cafe_nand.ko.zst,Yes,Raw Flash Memory (MTD),"Raw NAND/NOR flash memory controllers (MTD) used in embedded hardware, not virtual machines."
cfi_cmdset_0001,kernel/drivers/mtd/chips/cfi_cmdset_0001.ko.zst,Yes,Raw Flash Memory (MTD),"Raw NAND/NOR flash memory controllers (MTD) used in embedded hardware, not virtual machines."
cfi_cmdset_0002,kernel/drivers/mtd/chips/cfi_cmdset_0002.ko.zst,Yes,Raw Flash Memory (MTD),"Raw NAND/NOR flash memory controllers (MTD) used in embedded hardware, not virtual machines."
cfi_cmdset_0020,kernel/drivers/mtd/chips/cfi_cmdset_0020.ko.zst,Yes,Raw Flash Memory (MTD),"Raw NAND/NOR flash memory controllers (MTD) used in embedded hardware, not virtual machines."
cfi_probe,kernel/drivers/mtd/chips/cfi_probe.ko.zst,Yes,Raw Flash Memory (MTD),"Raw NAND/NOR flash memory controllers (MTD) used in embedded hardware, not virtual machines."
cfi_util,kernel/drivers/mtd/chips/cfi_util.ko.zst,Yes,Raw Flash Memory (MTD),"Raw NAND/NOR flash memory controllers (MTD) used in embedded hardware, not virtual machines."
chipreg,kernel/drivers/mtd/chips/chipreg.ko.zst,Yes,Raw Flash Memory (MTD),"Raw NAND/NOR flash memory controllers (MTD) used in embedded hardware, not virtual machines."
ck804xrom,kernel/drivers/mtd/maps/ck804xrom.ko.zst,Yes,Raw Flash Memory (MTD),"Raw NAND/NOR flash memory controllers (MTD) used in embedded hardware, not virtual machines."
cmdlinepart,kernel/drivers/mtd/parsers/cmdlinepart.ko.zst,Yes,Raw Flash Memory (MTD),"Raw NAND/NOR flash memory controllers (MTD) used in embedded hardware, not virtual machines."
denali,kernel/drivers/mtd/nand/raw/denali.ko.zst,Yes,Raw Flash Memory (MTD),"Raw NAND/NOR flash memory controllers (MTD) used in embedded hardware, not virtual machines."
denali_pci,kernel/drivers/mtd/nand/raw/denali_pci.ko.zst,Yes,Raw Flash Memory (MTD),"Raw NAND/NOR flash memory controllers (MTD) used in embedded hardware, not virtual machines."
diskonchip,kernel/drivers/mtd/nand/raw/diskonchip.ko.zst,Yes,Raw Flash Memory (MTD),"Raw NAND/NOR flash memory controllers (MTD) used in embedded hardware, not virtual machines."
esb2rom,kernel/drivers/mtd/maps/esb2rom.ko.zst,Yes,Raw Flash Memory (MTD),"Raw NAND/NOR flash memory controllers (MTD) used in embedded hardware, not virtual machines."
ftl,kernel/drivers/mtd/ftl.ko.zst,Yes,Raw Flash Memory (MTD),"Raw NAND/NOR flash memory controllers (MTD) used in embedded hardware, not virtual machines."
gen_probe,kernel/drivers/mtd/chips/gen_probe.ko.zst,Yes,Raw Flash Memory (MTD),"Raw NAND/NOR flash memory controllers (MTD) used in embedded hardware, not virtual machines."
generic,kernel/drivers/mtd/nand/onenand/generic.ko.zst,Yes,Raw Flash Memory (MTD),"Raw NAND/NOR flash memory controllers (MTD) used in embedded hardware, not virtual machines."
gluebi,kernel/drivers/mtd/ubi/gluebi.ko.zst,Yes,Raw Flash Memory (MTD),"Raw NAND/NOR flash memory controllers (MTD) used in embedded hardware, not virtual machines."
gpio,kernel/drivers/mtd/nand/raw/gpio.ko.zst,Yes,Raw Flash Memory (MTD),"Raw NAND/NOR flash memory controllers (MTD) used in embedded hardware, not virtual machines."
hyperbus-core,kernel/drivers/mtd/hyperbus/hyperbus-core.ko.zst,Yes,Raw Flash Memory (MTD),"Raw NAND/NOR flash memory controllers (MTD) used in embedded hardware, not virtual machines."
ichxrom,kernel/drivers/mtd/maps/ichxrom.ko.zst,Yes,Raw Flash Memory (MTD),"Raw NAND/NOR flash memory controllers (MTD) used in embedded hardware, not virtual machines."
inftl,kernel/drivers/mtd/inftl.ko.zst,Yes,Raw Flash Memory (MTD),"Raw NAND/NOR flash memory controllers (MTD) used in embedded hardware, not virtual machines."
jedec_probe,kernel/drivers/mtd/chips/jedec_probe.ko.zst,Yes,Raw Flash Memory (MTD),"Raw NAND/NOR flash memory controllers (MTD) used in embedded hardware, not virtual machines."
l440gx,kernel/drivers/mtd/maps/l440gx.ko.zst,Yes,Raw Flash Memory (MTD),"Raw NAND/NOR flash memory controllers (MTD) used in embedded hardware, not virtual machines."
lpddr_cmds,kernel/drivers/mtd/lpddr/lpddr_cmds.ko.zst,Yes,Raw Flash Memory (MTD),"Raw NAND/NOR flash memory controllers (MTD) used in embedded hardware, not virtual machines."
map_absent,kernel/drivers/mtd/chips/map_absent.ko.zst,Yes,Raw Flash Memory (MTD),"Raw NAND/NOR flash memory controllers (MTD) used in embedded hardware, not virtual machines."
map_funcs,kernel/drivers/mtd/maps/map_funcs.ko.zst,Yes,Raw Flash Memory (MTD),"Raw NAND/NOR flash memory controllers (MTD) used in embedded hardware, not virtual machines."
map_ram,kernel/drivers/mtd/chips/map_ram.ko.zst,Yes,Raw Flash Memory (MTD),"Raw NAND/NOR flash memory controllers (MTD) used in embedded hardware, not virtual machines."
map_rom,kernel/drivers/mtd/chips/map_rom.ko.zst,Yes,Raw Flash Memory (MTD),"Raw NAND/NOR flash memory controllers (MTD) used in embedded hardware, not virtual machines."
mchp23k256,kernel/drivers/mtd/devices/mchp23k256.ko.zst,Yes,Raw Flash Memory (MTD),"Raw NAND/NOR flash memory controllers (MTD) used in embedded hardware, not virtual machines."
mchp48l640,kernel/drivers/mtd/devices/mchp48l640.ko.zst,Yes,Raw Flash Memory (MTD),"Raw NAND/NOR flash memory controllers (MTD) used in embedded hardware, not virtual machines."
mtd,kernel/drivers/mtd/mtd.ko.zst,Yes,Raw Flash Memory (MTD),"Raw NAND/NOR flash memory controllers (MTD) used in embedded hardware, not virtual machines."
mtd_blkdevs,kernel/drivers/mtd/mtd_blkdevs.ko.zst,Yes,Raw Flash Memory (MTD),"Raw NAND/NOR flash memory controllers (MTD) used in embedded hardware, not virtual machines."
mtd_dataflash,kernel/drivers/mtd/devices/mtd_dataflash.ko.zst,Yes,Raw Flash Memory (MTD),"Raw NAND/NOR flash memory controllers (MTD) used in embedded hardware, not virtual machines."
mtd_intel_dg,kernel/drivers/mtd/devices/mtd_intel_dg.ko.zst,Yes,Raw Flash Memory (MTD),"Raw NAND/NOR flash memory controllers (MTD) used in embedded hardware, not virtual machines."
mtdblock,kernel/drivers/mtd/mtdblock.ko.zst,Yes,Raw Flash Memory (MTD),"Raw NAND/NOR flash memory controllers (MTD) used in embedded hardware, not virtual machines."
mtdblock_ro,kernel/drivers/mtd/mtdblock_ro.ko.zst,Yes,Raw Flash Memory (MTD),"Raw NAND/NOR flash memory controllers (MTD) used in embedded hardware, not virtual machines."
mtdoops,kernel/drivers/mtd/mtdoops.ko.zst,Yes,Raw Flash Memory (MTD),"Raw NAND/NOR flash memory controllers (MTD) used in embedded hardware, not virtual machines."
mtdpstore,kernel/drivers/mtd/mtdpstore.ko.zst,Yes,Raw Flash Memory (MTD),"Raw NAND/NOR flash memory controllers (MTD) used in embedded hardware, not virtual machines."
mtdram,kernel/drivers/mtd/devices/mtdram.ko.zst,Yes,Raw Flash Memory (MTD),"Raw NAND/NOR flash memory controllers (MTD) used in embedded hardware, not virtual machines."
mtdswap,kernel/drivers/mtd/mtdswap.ko.zst,Yes,Raw Flash Memory (MTD),"Raw NAND/NOR flash memory controllers (MTD) used in embedded hardware, not virtual machines."
mxic_nand,kernel/drivers/mtd/nand/raw/mxic_nand.ko.zst,Yes,Raw Flash Memory (MTD),"Raw NAND/NOR flash memory controllers (MTD) used in embedded hardware, not virtual machines."
nand,kernel/drivers/mtd/nand/raw/nand.ko.zst,Yes,Raw Flash Memory (MTD),"Raw NAND/NOR flash memory controllers (MTD) used in embedded hardware, not virtual machines."
nandcore,kernel/drivers/mtd/nand/nandcore.ko.zst,Yes,Raw Flash Memory (MTD),"Raw NAND/NOR flash memory controllers (MTD) used in embedded hardware, not virtual machines."
nandsim,kernel/drivers/mtd/nand/raw/nandsim.ko.zst,Yes,Raw Flash Memory (MTD),"Raw NAND/NOR flash memory controllers (MTD) used in embedded hardware, not virtual machines."
nettel,kernel/drivers/mtd/maps/nettel.ko.zst,Yes,Raw Flash Memory (MTD),"Raw NAND/NOR flash memory controllers (MTD) used in embedded hardware, not virtual machines."
nftl,kernel/drivers/mtd/nftl.ko.zst,Yes,Raw Flash Memory (MTD),"Raw NAND/NOR flash memory controllers (MTD) used in embedded hardware, not virtual machines."
nvmem,kernel/drivers/mtd/ubi/nvmem.ko.zst,Yes,Raw Flash Memory (MTD),"Raw NAND/NOR flash memory controllers (MTD) used in embedded hardware, not virtual machines."
onenand,kernel/drivers/mtd/nand/onenand/onenand.ko.zst,Yes,Raw Flash Memory (MTD),"Raw NAND/NOR flash memory controllers (MTD) used in embedded hardware, not virtual machines."
pci,kernel/drivers/mtd/maps/pci.ko.zst,Yes,Raw Flash Memory (MTD),"Raw NAND/NOR flash memory controllers (MTD) used in embedded hardware, not virtual machines."
pcmciamtd,kernel/drivers/mtd/maps/pcmciamtd.ko.zst,Yes,Raw Flash Memory (MTD),"Raw NAND/NOR flash memory controllers (MTD) used in embedded hardware, not virtual machines."
phram,kernel/drivers/mtd/devices/phram.ko.zst,Yes,Raw Flash Memory (MTD),"Raw NAND/NOR flash memory controllers (MTD) used in embedded hardware, not virtual machines."
physmap,kernel/drivers/mtd/maps/physmap.ko.zst,Yes,Raw Flash Memory (MTD),"Raw NAND/NOR flash memory controllers (MTD) used in embedded hardware, not virtual machines."
plat-ram,kernel/drivers/mtd/maps/plat-ram.ko.zst,Yes,Raw Flash Memory (MTD),"Raw NAND/NOR flash memory controllers (MTD) used in embedded hardware, not virtual machines."
plat_nand,kernel/drivers/mtd/nand/raw/plat_nand.ko.zst,Yes,Raw Flash Memory (MTD),"Raw NAND/NOR flash memory controllers (MTD) used in embedded hardware, not virtual machines."
pmc551,kernel/drivers/mtd/devices/pmc551.ko.zst,Yes,Raw Flash Memory (MTD),"Raw NAND/NOR flash memory controllers (MTD) used in embedded hardware, not virtual machines."
qinfo_probe,kernel/drivers/mtd/lpddr/qinfo_probe.ko.zst,Yes,Raw Flash Memory (MTD),"Raw NAND/NOR flash memory controllers (MTD) used in embedded hardware, not virtual machines."
r852,kernel/drivers/mtd/nand/raw/r852.ko.zst,Yes,Raw Flash Memory (MTD),"Raw NAND/NOR flash memory controllers (MTD) used in embedded hardware, not virtual machines."
redboot,kernel/drivers/mtd/parsers/redboot.ko.zst,Yes,Raw Flash Memory (MTD),"Raw NAND/NOR flash memory controllers (MTD) used in embedded hardware, not virtual machines."
rfd_ftl,kernel/drivers/mtd/rfd_ftl.ko.zst,Yes,Raw Flash Memory (MTD),"Raw NAND/NOR flash memory controllers (MTD) used in embedded hardware, not virtual machines."
sbc_gxx,kernel/drivers/mtd/maps/sbc_gxx.ko.zst,Yes,Raw Flash Memory (MTD),"Raw NAND/NOR flash memory controllers (MTD) used in embedded hardware, not virtual machines."
scb2_flash,kernel/drivers/mtd/maps/scb2_flash.ko.zst,Yes,Raw Flash Memory (MTD),"Raw NAND/NOR flash memory controllers (MTD) used in embedded hardware, not virtual machines."
slram,kernel/drivers/mtd/devices/slram.ko.zst,Yes,Raw Flash Memory (MTD),"Raw NAND/NOR flash memory controllers (MTD) used in embedded hardware, not virtual machines."
sm_common,kernel/drivers/mtd/nand/raw/sm_common.ko.zst,Yes,Raw Flash Memory (MTD),"Raw NAND/NOR flash memory controllers (MTD) used in embedded hardware, not virtual machines."
sm_ftl,kernel/drivers/mtd/sm_ftl.ko.zst,Yes,Raw Flash Memory (MTD),"Raw NAND/NOR flash memory controllers (MTD) used in embedded hardware, not virtual machines."
spi-nor,kernel/drivers/mtd/spi-nor/spi-nor.ko.zst,Yes,Raw Flash Memory (MTD),"Raw NAND/NOR flash memory controllers (MTD) used in embedded hardware, not virtual machines."
spinand,kernel/drivers/mtd/nand/spi/spinand.ko.zst,Yes,Raw Flash Memory (MTD),"Raw NAND/NOR flash memory controllers (MTD) used in embedded hardware, not virtual machines."
ssfdc,kernel/drivers/mtd/ssfdc.ko.zst,Yes,Raw Flash Memory (MTD),"Raw NAND/NOR flash memory controllers (MTD) used in embedded hardware, not virtual machines."
